FileName,Label,ImageData
7069-127.jpg,Cracked,"[[[163 171 174]
  [163 171 174]
  [164 172 175]
  ...
  [163 171 174]
  [165 173 176]
  [166 174 177]]

 [[162 170 173]
  [163 171 174]
  [163 171 174]
  ...
  [164 172 175]
  [166 174 177]
  [167 175 178]]

 [[161 169 172]
  [162 170 173]
  [162 170 173]
  ...
  [164 172 175]
  [166 174 177]
  [168 176 179]]

 ...

 [[167 174 182]
  [167 174 182]
  [167 174 182]
  ...
  [163 171 174]
  [161 169 172]
  [159 167 170]]

 [[168 175 183]
  [168 175 183]
  [167 174 182]
  ...
  [161 169 172]
  [159 167 170]
  [158 166 169]]

 [[168 175 183]
  [167 174 182]
  [167 174 182]
  ...
  [161 169 172]
  [160 168 171]
  [160 168 171]]]"
7069-128.jpg,Cracked,"[[[167 175 178]
  [168 176 179]
  [170 178 181]
  ...
  [170 181 187]
  [171 182 188]
  [171 182 188]]

 [[168 176 179]
  [169 177 180]
  [170 178 181]
  ...
  [171 182 188]
  [171 182 188]
  [171 182 188]]

 [[169 177 180]
  [170 178 181]
  [171 179 182]
  ...
  [172 183 189]
  [171 182 188]
  [170 181 187]]

 ...

 [[162 170 173]
  [161 169 172]
  [160 168 171]
  ...
  [164 172 175]
  [165 173 176]
  [167 175 178]]

 [[160 168 171]
  [159 167 170]
  [159 167 170]
  ...
  [165 173 176]
  [166 174 177]
  [168 176 179]]

 [[159 167 170]
  [158 166 169]
  [157 165 168]
  ...
  [166 174 177]
  [167 175 178]
  [168 176 179]]]"
7069-138.jpg,Cracked,"[[[177 188 194]
  [177 188 194]
  [178 189 195]
  ...
  [173 184 186]
  [173 184 186]
  [173 184 186]]

 [[172 183 189]
  [173 184 190]
  [176 187 193]
  ...
  [173 184 186]
  [173 184 186]
  [173 184 186]]

 [[170 181 187]
  [172 183 189]
  [174 185 191]
  ...
  [174 185 187]
  [173 184 186]
  [173 184 186]]

 ...

 [[183 191 194]
  [183 191 194]
  [183 191 194]
  ...
  [175 183 186]
  [177 185 188]
  [181 189 192]]

 [[184 192 195]
  [184 192 195]
  [183 191 194]
  ...
  [172 180 183]
  [174 182 185]
  [179 187 190]]

 [[185 193 196]
  [184 192 195]
  [183 191 194]
  ...
  [169 177 180]
  [171 179 182]
  [177 185 188]]]"
7069-147.jpg,Cracked,"[[[172 180 183]
  [168 176 179]
  [164 172 175]
  ...
  [172 180 183]
  [173 181 184]
  [175 183 186]]

 [[170 178 181]
  [167 175 178]
  [164 172 175]
  ...
  [168 176 179]
  [171 179 182]
  [174 182 185]]

 [[168 176 179]
  [166 174 177]
  [164 172 175]
  ...
  [161 169 172]
  [166 174 177]
  [171 179 182]]

 ...

 [[168 179 181]
  [170 181 183]
  [171 182 184]
  ...
  [178 186 189]
  [178 186 189]
  [178 186 189]]

 [[166 177 179]
  [168 179 181]
  [169 180 182]
  ...
  [177 185 188]
  [176 184 187]
  [176 184 187]]

 [[167 178 180]
  [168 179 181]
  [169 180 182]
  ...
  [176 184 187]
  [175 183 186]
  [175 183 186]]]"
7069-148.jpg,Cracked,"[[[170 178 181]
  [170 178 181]
  [170 178 181]
  ...
  [181 188 196]
  [176 183 191]
  [170 177 185]]

 [[171 179 182]
  [172 180 183]
  [172 180 183]
  ...
  [182 189 197]
  [178 185 193]
  [173 180 188]]

 [[173 181 184]
  [174 182 185]
  [174 182 185]
  ...
  [181 188 196]
  [179 186 194]
  [175 182 190]]

 ...

 [[175 183 186]
  [173 181 184]
  [172 180 183]
  ...
  [179 187 190]
  [179 187 190]
  [179 187 190]]

 [[172 180 183]
  [171 179 182]
  [169 177 180]
  ...
  [181 189 192]
  [179 187 190]
  [178 186 189]]

 [[172 180 183]
  [171 179 182]
  [168 176 179]
  ...
  [182 190 193]
  [180 188 191]
  [177 185 188]]]"
7069-149.jpg,Cracked,"[[[164 171 179]
  [166 173 181]
  [170 177 185]
  ...
  [185 193 196]
  [184 192 195]
  [184 192 195]]

 [[169 176 184]
  [171 178 186]
  [173 180 188]
  ...
  [185 193 196]
  [185 193 196]
  [185 193 196]]

 [[174 181 189]
  [176 183 191]
  [178 185 193]
  ...
  [185 193 196]
  [185 193 196]
  [185 193 196]]

 ...

 [[181 186 190]
  [180 185 189]
  [179 184 188]
  ...
  [180 188 191]
  [180 188 191]
  [180 188 191]]

 [[180 185 189]
  [180 185 189]
  [179 184 188]
  ...
  [180 188 191]
  [181 189 192]
  [182 190 193]]

 [[180 185 189]
  [179 184 188]
  [179 184 188]
  ...
  [181 189 192]
  [182 190 193]
  [183 191 194]]]"
7069-150.jpg,Cracked,"[[[186 194 197]
  [185 193 196]
  [183 191 194]
  ...
  [181 189 191]
  [180 188 190]
  [179 187 189]]

 [[186 194 197]
  [185 193 196]
  [184 192 195]
  ...
  [183 191 193]
  [181 189 191]
  [179 187 189]]

 [[186 194 197]
  [185 193 196]
  [184 192 195]
  ...
  [184 192 194]
  [182 190 192]
  [180 188 190]]

 ...

 [[181 189 192]
  [180 188 191]
  [180 188 191]
  ...
  [179 187 190]
  [178 186 189]
  [177 185 188]]

 [[182 190 193]
  [181 189 192]
  [181 189 192]
  ...
  [179 187 190]
  [179 187 190]
  [179 187 190]]

 [[182 190 193]
  [182 190 193]
  [181 189 192]
  ...
  [179 187 190]
  [180 188 191]
  [179 187 190]]]"
7069-151.jpg,Cracked,"[[[174 182 185]
  [174 182 185]
  [174 182 185]
  ...
  [179 187 190]
  [179 187 190]
  [179 187 190]]

 [[183 191 194]
  [182 190 193]
  [181 189 192]
  ...
  [180 188 191]
  [179 187 190]
  [178 186 189]]

 [[191 199 202]
  [189 197 200]
  [187 195 198]
  ...
  [181 189 192]
  [178 186 189]
  [177 185 188]]

 ...

 [[178 186 189]
  [179 187 190]
  [180 188 191]
  ...
  [176 184 187]
  [176 184 187]
  [177 185 188]]

 [[178 186 189]
  [178 186 189]
  [179 187 190]
  ...
  [174 182 185]
  [175 183 186]
  [177 185 188]]

 [[178 186 189]
  [178 186 189]
  [177 185 188]
  ...
  [172 180 183]
  [175 183 186]
  [177 185 188]]]"
7069-152.jpg,Cracked,"[[[177 185 188]
  [181 189 192]
  [179 187 190]
  ...
  [142 150 153]
  [155 163 166]
  [153 161 164]]

 [[179 187 190]
  [180 188 191]
  [178 186 189]
  ...
  [164 172 175]
  [171 179 182]
  [165 173 176]]

 [[180 188 191]
  [179 187 190]
  [175 183 186]
  ...
  [185 193 196]
  [185 193 196]
  [177 185 188]]

 ...

 [[180 188 191]
  [181 189 192]
  [182 190 193]
  ...
  [192 197 200]
  [188 193 196]
  [183 188 191]]

 [[179 187 190]
  [180 188 191]
  [180 188 191]
  ...
  [189 194 197]
  [189 194 197]
  [188 193 196]]

 [[176 184 187]
  [176 184 187]
  [175 183 186]
  ...
  [182 187 190]
  [186 191 194]
  [191 196 199]]]"
7069-154.jpg,Cracked,"[[[184 192 195]
  [184 192 195]
  [183 191 194]
  ...
  [176 184 187]
  [178 186 189]
  [178 186 189]]

 [[184 192 195]
  [184 192 195]
  [184 192 195]
  ...
  [180 188 191]
  [180 188 191]
  [179 187 190]]

 [[185 193 196]
  [185 193 196]
  [184 192 195]
  ...
  [184 192 195]
  [183 191 194]
  [179 187 190]]

 ...

 [[191 199 202]
  [185 193 196]
  [179 187 190]
  ...
  [177 185 188]
  [177 185 188]
  [176 184 187]]

 [[188 196 199]
  [181 189 192]
  [179 187 190]
  ...
  [178 186 189]
  [178 186 189]
  [178 186 189]]

 [[179 187 190]
  [174 182 185]
  [176 184 187]
  ...
  [179 187 190]
  [180 188 191]
  [180 188 191]]]"
7069-155.jpg,Cracked,"[[[177 185 188]
  [176 184 187]
  [172 180 183]
  ...
  [179 186 194]
  [180 187 195]
  [180 187 195]]

 [[179 187 190]
  [179 187 190]
  [175 183 186]
  ...
  [178 185 193]
  [179 186 194]
  [179 186 194]]

 [[180 188 191]
  [179 187 190]
  [178 186 189]
  ...
  [178 185 193]
  [178 185 193]
  [178 185 193]]

 ...

 [[177 185 188]
  [177 185 188]
  [179 187 190]
  ...
  [145 156 162]
  [161 172 178]
  [180 191 197]]

 [[178 186 189]
  [178 186 189]
  [179 187 190]
  ...
  [149 160 166]
  [164 175 181]
  [182 193 199]]

 [[178 186 189]
  [179 187 190]
  [179 187 190]
  ...
  [149 160 166]
  [163 174 180]
  [180 191 197]]]"
7069-157.jpg,Cracked,"[[[177 184 192]
  [177 184 192]
  [177 184 192]
  ...
  [175 183 186]
  [170 178 181]
  [167 175 178]]

 [[177 184 192]
  [177 184 192]
  [178 185 193]
  ...
  [174 182 185]
  [172 180 183]
  [174 182 185]]

 [[179 186 194]
  [179 186 194]
  [178 185 193]
  ...
  [172 180 183]
  [174 182 185]
  [179 187 190]]

 ...

 [[170 177 185]
  [170 177 185]
  [166 173 181]
  ...
  [110 129 143]
  [109 128 142]
  [108 127 141]]

 [[174 181 189]
  [173 180 188]
  [168 175 183]
  ...
  [111 130 144]
  [110 129 143]
  [109 128 142]]

 [[181 188 196]
  [180 187 195]
  [172 179 187]
  ...
  [111 130 144]
  [110 129 143]
  [110 129 143]]]"
7069-158.jpg,Cracked,"[[[169 176 184]
  [171 178 186]
  [174 181 189]
  ...
  [180 187 195]
  [181 188 196]
  [181 188 196]]

 [[170 177 185]
  [172 179 187]
  [175 182 190]
  ...
  [181 188 196]
  [183 190 198]
  [185 192 200]]

 [[175 182 190]
  [176 183 191]
  [177 184 192]
  ...
  [182 189 197]
  [185 192 200]
  [187 194 202]]

 ...

 [[111 131 142]
  [111 131 142]
  [111 131 142]
  ...
  [177 188 194]
  [178 189 195]
  [178 189 195]]

 [[112 132 143]
  [112 132 143]
  [112 132 143]
  ...
  [177 188 194]
  [177 188 194]
  [176 187 193]]

 [[113 133 144]
  [113 133 144]
  [113 133 144]
  ...
  [178 189 195]
  [177 188 194]
  [176 187 193]]]"
7069-162.jpg,Cracked,"[[[160 171 177]
  [160 171 177]
  [160 171 177]
  ...
  [167 178 184]
  [168 179 185]
  [168 179 185]]

 [[169 180 186]
  [169 180 186]
  [169 180 186]
  ...
  [169 180 186]
  [169 180 186]
  [170 181 187]]

 [[170 181 187]
  [170 181 187]
  [171 182 188]
  ...
  [170 181 187]
  [171 182 188]
  [171 182 188]]

 ...

 [[169 184 191]
  [170 185 192]
  [171 186 193]
  ...
  [173 180 188]
  [169 176 184]
  [165 172 180]]

 [[169 184 191]
  [169 184 191]
  [170 185 192]
  ...
  [169 176 184]
  [162 169 177]
  [156 163 171]]

 [[168 183 190]
  [168 183 190]
  [169 184 191]
  ...
  [165 172 180]
  [156 163 171]
  [149 156 164]]]"
7069-169.jpg,Cracked,"[[[176 184 187]
  [176 184 187]
  [176 184 187]
  ...
  [171 179 181]
  [170 178 180]
  [171 179 181]]

 [[176 184 187]
  [176 184 187]
  [176 184 187]
  ...
  [172 180 182]
  [171 179 181]
  [171 179 181]]

 [[176 184 187]
  [176 184 187]
  [176 184 187]
  ...
  [174 182 184]
  [172 180 182]
  [171 179 181]]

 ...

 [[177 184 192]
  [176 183 191]
  [173 180 188]
  ...
  [143 151 154]
  [158 166 169]
  [175 183 186]]

 [[177 184 192]
  [176 183 191]
  [173 180 188]
  ...
  [148 156 159]
  [159 167 170]
  [174 182 185]]

 [[178 185 193]
  [177 184 192]
  [174 181 189]
  ...
  [162 170 173]
  [167 175 178]
  [179 187 190]]]"
7069-17.jpg,Cracked,"[[[171 182 188]
  [171 182 188]
  [170 181 187]
  ...
  [165 176 182]
  [165 176 182]
  [165 176 182]]

 [[171 182 188]
  [170 181 187]
  [170 181 187]
  ...
  [165 176 182]
  [165 176 182]
  [165 176 182]]

 [[170 181 187]
  [169 180 186]
  [169 180 186]
  ...
  [165 176 182]
  [165 176 182]
  [165 176 182]]

 ...

 [[173 184 190]
  [173 184 190]
  [173 184 190]
  ...
  [166 176 185]
  [166 176 185]
  [167 177 186]]

 [[173 184 190]
  [173 184 190]
  [173 184 190]
  ...
  [165 175 184]
  [167 177 186]
  [169 179 188]]

 [[173 184 190]
  [173 184 190]
  [173 184 190]
  ...
  [165 175 184]
  [168 178 187]
  [171 181 190]]]"
7069-170.jpg,Cracked,"[[[174 182 185]
  [174 182 185]
  [175 183 186]
  ...
  [184 192 194]
  [186 194 196]
  [188 196 198]]

 [[175 183 186]
  [176 184 187]
  [177 185 188]
  ...
  [183 191 193]
  [185 193 195]
  [186 194 196]]

 [[176 184 187]
  [177 185 188]
  [180 188 191]
  ...
  [182 190 192]
  [182 190 192]
  [183 191 193]]

 ...

 [[177 185 188]
  [179 187 190]
  [180 188 191]
  ...
  [179 187 190]
  [177 185 188]
  [176 184 187]]

 [[176 184 187]
  [177 185 188]
  [179 187 190]
  ...
  [179 187 190]
  [178 186 189]
  [178 186 189]]

 [[173 181 184]
  [174 182 185]
  [175 183 186]
  ...
  [180 188 191]
  [180 188 191]
  [180 188 191]]]"
7069-171.jpg,Cracked,"[[[182 190 193]
  [182 190 193]
  [182 190 193]
  ...
  [181 192 194]
  [181 192 194]
  [178 189 191]]

 [[176 184 187]
  [177 185 188]
  [178 186 189]
  ...
  [181 192 194]
  [181 192 194]
  [178 189 191]]

 [[172 180 183]
  [174 182 185]
  [177 185 188]
  ...
  [181 192 194]
  [181 192 194]
  [179 190 192]]

 ...

 [[182 187 191]
  [180 185 189]
  [181 186 190]
  ...
  [182 189 197]
  [180 187 195]
  [183 190 198]]

 [[182 187 191]
  [181 186 190]
  [182 187 191]
  ...
  [179 186 194]
  [177 184 192]
  [179 186 194]]

 [[181 186 190]
  [180 185 189]
  [182 187 191]
  ...
  [176 183 191]
  [174 181 189]
  [176 183 191]]]"
7069-172.jpg,Cracked,"[[[182 193 195]
  [177 188 190]
  [179 190 192]
  ...
  [179 187 190]
  [179 187 190]
  [176 184 187]]

 [[181 192 194]
  [174 185 187]
  [173 184 186]
  ...
  [181 189 192]
  [182 190 193]
  [179 187 190]]

 [[182 193 195]
  [172 183 185]
  [168 179 181]
  ...
  [176 184 187]
  [178 186 189]
  [177 185 188]]

 ...

 [[177 185 188]
  [180 188 191]
  [181 189 192]
  ...
  [181 189 192]
  [180 188 191]
  [179 187 190]]

 [[175 183 186]
  [179 187 190]
  [180 188 191]
  ...
  [176 184 187]
  [174 182 185]
  [172 180 183]]

 [[177 185 188]
  [181 189 192]
  [182 190 193]
  ...
  [172 180 183]
  [169 177 180]
  [166 174 177]]]"
7069-173.jpg,Cracked,"[[[179 187 190]
  [179 187 190]
  [180 188 191]
  ...
  [162 170 173]
  [171 179 182]
  [182 190 193]]

 [[179 187 190]
  [179 187 190]
  [180 188 191]
  ...
  [178 186 189]
  [182 190 193]
  [189 197 200]]

 [[179 187 190]
  [180 188 191]
  [181 189 192]
  ...
  [186 194 197]
  [184 192 195]
  [185 193 196]]

 ...

 [[172 180 183]
  [171 179 182]
  [171 179 182]
  ...
  [175 183 186]
  [177 185 188]
  [176 184 187]]

 [[171 179 182]
  [171 179 182]
  [173 181 184]
  ...
  [176 184 187]
  [178 186 189]
  [177 185 188]]

 [[170 178 181]
  [171 179 182]
  [174 182 185]
  ...
  [178 186 189]
  [180 188 191]
  [180 188 191]]]"
7069-177.jpg,Cracked,"[[[179 186 194]
  [190 197 205]
  [194 201 209]
  ...
  [179 186 194]
  [178 185 193]
  [178 185 193]]

 [[179 186 194]
  [184 191 199]
  [186 193 201]
  ...
  [180 187 195]
  [179 186 194]
  [179 186 194]]

 [[178 185 193]
  [177 184 192]
  [176 183 191]
  ...
  [181 188 196]
  [180 187 195]
  [180 187 195]]

 ...

 [[183 190 198]
  [183 190 198]
  [183 190 198]
  ...
  [178 189 195]
  [179 190 196]
  [179 190 196]]

 [[183 190 198]
  [183 190 198]
  [182 189 197]
  ...
  [179 190 196]
  [179 190 196]
  [179 190 196]]

 [[184 191 199]
  [183 190 198]
  [181 188 196]
  ...
  [179 190 196]
  [179 190 196]
  [179 190 196]]]"
7069-182.jpg,Cracked,"[[[169 177 180]
  [168 176 179]
  [166 174 177]
  ...
  [165 173 176]
  [165 173 176]
  [166 174 177]]

 [[168 176 179]
  [167 175 178]
  [165 173 176]
  ...
  [164 172 175]
  [164 172 175]
  [163 171 174]]

 [[166 174 177]
  [166 174 177]
  [164 172 175]
  ...
  [164 172 175]
  [162 170 173]
  [161 169 172]]

 ...

 [[167 174 182]
  [167 174 182]
  [166 173 181]
  ...
  [175 183 186]
  [175 183 186]
  [175 183 186]]

 [[167 174 182]
  [167 174 182]
  [167 174 182]
  ...
  [175 183 186]
  [175 183 186]
  [174 182 185]]

 [[167 174 182]
  [167 174 182]
  [167 174 182]
  ...
  [174 182 185]
  [174 182 185]
  [174 182 185]]]"
7069-183.jpg,Cracked,"[[[167 175 178]
  [167 175 178]
  [168 176 179]
  ...
  [180 188 191]
  [177 185 188]
  [175 183 186]]

 [[164 172 175]
  [165 173 176]
  [166 174 177]
  ...
  [178 186 189]
  [177 185 188]
  [177 185 188]]

 [[160 168 171]
  [161 169 172]
  [162 170 173]
  ...
  [177 185 188]
  [178 186 189]
  [179 187 190]]

 ...

 [[176 184 187]
  [176 184 187]
  [176 184 187]
  ...
  [176 184 187]
  [176 184 187]
  [175 183 186]]

 [[176 184 187]
  [176 184 187]
  [176 184 187]
  ...
  [178 186 189]
  [177 185 188]
  [177 185 188]]

 [[176 184 187]
  [176 184 187]
  [176 184 187]
  ...
  [179 187 190]
  [178 186 189]
  [177 185 188]]]"
7069-186.jpg,Cracked,"[[[183 191 193]
  [185 193 195]
  [186 194 196]
  ...
  [176 184 187]
  [176 184 187]
  [176 184 187]]

 [[180 188 190]
  [181 189 191]
  [182 190 192]
  ...
  [176 184 187]
  [177 185 188]
  [177 185 188]]

 [[176 184 186]
  [176 184 186]
  [176 184 186]
  ...
  [177 185 188]
  [178 186 189]
  [178 186 189]]

 ...

 [[171 179 182]
  [171 179 182]
  [170 178 181]
  ...
  [164 172 175]
  [168 176 179]
  [170 178 181]]

 [[169 177 180]
  [168 176 179]
  [167 175 178]
  ...
  [166 174 177]
  [165 173 176]
  [164 172 175]]

 [[166 174 177]
  [165 173 176]
  [164 172 175]
  ...
  [168 176 179]
  [163 171 174]
  [160 168 171]]]"
7069-189.jpg,Cracked,"[[[178 186 189]
  [179 187 190]
  [181 189 192]
  ...
  [168 176 179]
  [172 180 183]
  [179 187 190]]

 [[178 186 189]
  [178 186 189]
  [178 186 189]
  ...
  [166 174 177]
  [168 176 179]
  [174 182 185]]

 [[179 187 190]
  [176 184 187]
  [173 181 184]
  ...
  [168 176 179]
  [169 177 180]
  [174 182 185]]

 ...

 [[175 183 186]
  [174 182 185]
  [171 179 182]
  ...
  [172 180 183]
  [172 180 183]
  [173 181 184]]

 [[172 180 183]
  [172 180 183]
  [173 181 184]
  ...
  [173 181 184]
  [172 180 183]
  [172 180 183]]

 [[170 178 181]
  [172 180 183]
  [176 184 187]
  ...
  [173 181 184]
  [172 180 183]
  [173 181 184]]]"
7069-190.jpg,Cracked,"[[[173 184 186]
  [171 182 184]
  [173 184 186]
  ...
  [176 184 187]
  [174 182 185]
  [171 179 182]]

 [[173 184 186]
  [169 180 182]
  [169 180 182]
  ...
  [181 189 192]
  [180 188 191]
  [178 186 189]]

 [[174 185 187]
  [167 178 180]
  [164 175 177]
  ...
  [184 192 195]
  [183 191 194]
  [182 190 193]]

 ...

 [[183 191 194]
  [162 170 173]
  [154 162 165]
  ...
  [170 178 181]
  [171 179 182]
  [171 179 182]]

 [[178 186 189]
  [160 168 171]
  [155 163 166]
  ...
  [168 176 179]
  [167 175 178]
  [166 174 177]]

 [[173 181 184]
  [158 166 169]
  [156 164 167]
  ...
  [167 175 178]
  [164 172 175]
  [163 171 174]]]"
