FileName,Label,ImageData
7001-21.jpg,Cracked,"[[[127 133 131]
  [134 140 138]
  [157 163 161]
  ...
  [177 178 180]
  [175 176 178]
  [174 175 177]]

 [[123 129 129]
  [130 136 136]
  [154 160 160]
  ...
  [176 177 179]
  [175 176 178]
  [174 175 177]]

 [[123 128 131]
  [126 131 134]
  [149 154 157]
  ...
  [175 176 178]
  [175 176 178]
  [175 176 178]]

 ...

 [[170 171 173]
  [164 165 167]
  [158 159 161]
  ...
  [177 178 182]
  [178 179 183]
  [179 180 184]]

 [[178 179 181]
  [168 169 171]
  [159 160 162]
  ...
  [177 178 182]
  [177 178 182]
  [177 178 182]]

 [[184 185 187]
  [172 173 175]
  [161 162 164]
  ...
  [179 180 184]
  [178 179 183]
  [178 179 183]]]"
7001-226.jpg,Cracked,"[[[178 178 176]
  [173 173 171]
  [169 169 167]
  ...
  [183 183 181]
  [180 180 178]
  [178 178 176]]

 [[173 173 171]
  [173 173 171]
  [173 173 171]
  ...
  [183 183 181]
  [181 181 179]
  [178 178 176]]

 [[170 170 168]
  [173 173 171]
  [176 176 174]
  ...
  [184 184 182]
  [181 181 179]
  [179 179 177]]

 ...

 [[177 179 178]
  [174 176 175]
  [178 180 179]
  ...
  [146 148 147]
  [142 144 143]
  [138 140 139]]

 [[180 182 181]
  [177 179 178]
  [181 183 182]
  ...
  [153 155 154]
  [149 151 150]
  [143 145 144]]

 [[183 185 184]
  [177 179 178]
  [180 182 181]
  ...
  [159 161 160]
  [156 158 157]
  [150 152 151]]]"
7001-236.jpg,Cracked,"[[[190 191 193]
  [187 188 190]
  [184 185 187]
  ...
  [186 187 189]
  [186 187 189]
  [184 185 187]]

 [[189 190 192]
  [187 188 190]
  [184 185 187]
  ...
  [186 187 189]
  [185 186 188]
  [183 184 186]]

 [[188 189 191]
  [186 187 189]
  [183 184 186]
  ...
  [185 186 188]
  [184 185 187]
  [181 182 184]]

 ...

 [[179 180 182]
  [180 181 183]
  [180 181 183]
  ...
  [172 171 177]
  [174 173 179]
  [175 174 180]]

 [[175 176 178]
  [176 177 179]
  [176 177 179]
  ...
  [172 171 177]
  [174 173 179]
  [175 174 180]]

 [[172 173 175]
  [173 174 176]
  [173 174 176]
  ...
  [172 171 177]
  [173 172 178]
  [173 172 178]]]"
7001-237.jpg,Cracked,"[[[184 185 187]
  [182 183 185]
  [178 179 181]
  ...
  [177 178 180]
  [177 178 180]
  [177 178 180]]

 [[183 184 186]
  [181 182 184]
  [177 178 180]
  ...
  [179 180 182]
  [179 180 182]
  [179 180 182]]

 [[182 183 185]
  [179 180 182]
  [175 176 178]
  ...
  [181 182 184]
  [182 183 185]
  [182 183 185]]

 ...

 [[176 177 181]
  [177 178 182]
  [178 179 183]
  ...
  [181 182 184]
  [180 181 183]
  [178 179 181]]

 [[174 175 179]
  [175 176 180]
  [177 178 182]
  ...
  [182 183 185]
  [181 182 184]
  [179 180 182]]

 [[171 172 176]
  [173 174 178]
  [175 176 180]
  ...
  [183 184 186]
  [182 183 185]
  [180 181 183]]]"
7001-25.jpg,Cracked,"[[[175 175 175]
  [176 176 176]
  [176 176 176]
  ...
  [173 175 174]
  [172 174 173]
  [170 172 171]]

 [[174 174 174]
  [175 175 175]
  [175 175 175]
  ...
  [172 174 173]
  [172 174 173]
  [171 173 172]]

 [[173 173 173]
  [174 174 174]
  [175 175 175]
  ...
  [171 173 172]
  [172 174 173]
  [172 174 173]]

 ...

 [[177 178 180]
  [177 178 180]
  [175 176 178]
  ...
  [181 182 184]
  [183 184 186]
  [184 185 187]]

 [[180 181 183]
  [180 181 183]
  [178 179 181]
  ...
  [181 182 184]
  [183 184 186]
  [182 183 185]]

 [[182 183 185]
  [182 183 185]
  [179 180 182]
  ...
  [181 182 184]
  [181 182 184]
  [179 180 182]]]"
7001-26.jpg,Cracked,"[[[173 175 174]
  [173 175 174]
  [172 174 173]
  ...
  [172 174 173]
  [171 173 172]
  [170 172 171]]

 [[173 175 174]
  [173 175 174]
  [173 175 174]
  ...
  [174 176 175]
  [173 175 174]
  [172 174 173]]

 [[173 175 174]
  [173 175 174]
  [174 176 175]
  ...
  [176 178 177]
  [176 178 177]
  [175 177 176]]

 ...

 [[178 179 181]
  [177 178 180]
  [176 177 179]
  ...
  [174 174 174]
  [173 173 173]
  [173 173 173]]

 [[179 180 182]
  [177 178 180]
  [175 176 178]
  ...
  [175 175 175]
  [174 174 174]
  [172 172 172]]

 [[179 180 182]
  [176 177 179]
  [173 174 176]
  ...
  [176 176 176]
  [174 174 174]
  [172 172 172]]]"
7001-27.jpg,Cracked,"[[[174 176 175]
  [175 177 176]
  [174 176 175]
  ...
  [168 170 169]
  [165 167 166]
  [160 162 161]]

 [[173 175 174]
  [173 175 174]
  [173 175 174]
  ...
  [172 174 173]
  [169 171 170]
  [165 167 166]]

 [[172 174 173]
  [173 175 174]
  [172 174 173]
  ...
  [172 174 173]
  [171 173 172]
  [168 170 169]]

 ...

 [[175 175 175]
  [170 170 170]
  [172 172 172]
  ...
  [171 171 169]
  [168 168 166]
  [165 165 163]]

 [[176 176 176]
  [166 166 166]
  [166 166 166]
  ...
  [176 176 174]
  [173 173 171]
  [170 170 168]]

 [[177 177 177]
  [165 165 165]
  [163 163 163]
  ...
  [179 179 177]
  [177 177 175]
  [175 175 173]]]"
7001-40.jpg,Cracked,"[[[183 184 186]
  [183 184 186]
  [185 186 188]
  ...
  [178 180 179]
  [175 177 176]
  [172 174 173]]

 [[185 186 188]
  [186 187 189]
  [188 189 191]
  ...
  [176 178 177]
  [176 178 177]
  [176 178 177]]

 [[183 184 186]
  [185 186 188]
  [190 191 193]
  ...
  [174 176 175]
  [177 179 178]
  [179 181 180]]

 ...

 [[177 179 178]
  [176 178 177]
  [176 178 177]
  ...
  [173 175 174]
  [172 174 173]
  [172 174 173]]

 [[175 177 176]
  [175 177 176]
  [176 178 177]
  ...
  [174 176 175]
  [175 177 176]
  [177 179 178]]

 [[174 176 175]
  [174 176 175]
  [176 178 177]
  ...
  [174 176 175]
  [178 180 179]
  [181 183 182]]]"
7001-41.jpg,Cracked,"[[[178 178 178]
  [178 178 178]
  [177 177 177]
  ...
  [176 177 179]
  [174 175 177]
  [173 174 176]]

 [[177 177 177]
  [177 177 177]
  [177 177 177]
  ...
  [176 177 179]
  [175 176 178]
  [174 175 177]]

 [[177 177 177]
  [177 177 177]
  [177 177 177]
  ...
  [176 177 179]
  [175 176 178]
  [174 175 177]]

 ...

 [[177 179 178]
  [177 179 178]
  [178 180 179]
  ...
  [179 180 182]
  [183 184 186]
  [185 186 188]]

 [[177 179 178]
  [178 180 179]
  [178 180 179]
  ...
  [180 181 183]
  [183 184 186]
  [185 186 188]]

 [[178 180 179]
  [179 181 180]
  [180 182 181]
  ...
  [181 182 184]
  [184 185 187]
  [186 187 189]]]"
7001-42.jpg,Cracked,"[[[175 176 178]
  [173 174 176]
  [174 175 177]
  ...
  [175 177 176]
  [177 179 178]
  [178 180 179]]

 [[175 176 178]
  [173 174 176]
  [173 174 176]
  ...
  [176 178 177]
  [177 179 178]
  [178 180 179]]

 [[175 176 178]
  [174 175 177]
  [173 174 176]
  ...
  [177 179 178]
  [178 180 179]
  [179 181 180]]

 ...

 [[184 185 187]
  [185 186 188]
  [186 187 189]
  ...
  [167 167 165]
  [172 172 170]
  [180 180 178]]

 [[185 186 188]
  [186 187 189]
  [187 188 190]
  ...
  [169 169 167]
  [171 171 169]
  [178 178 176]]

 [[185 186 188]
  [186 187 189]
  [187 188 190]
  ...
  [172 172 170]
  [172 172 170]
  [177 177 175]]]"
7001-43.jpg,Cracked,"[[[181 182 184]
  [180 181 183]
  [177 178 180]
  ...
  [177 179 178]
  [178 180 179]
  [178 180 179]]

 [[181 182 184]
  [179 180 182]
  [177 178 180]
  ...
  [176 178 177]
  [177 179 178]
  [177 179 178]]

 [[180 181 183]
  [179 180 182]
  [178 179 181]
  ...
  [175 177 176]
  [176 178 177]
  [176 178 177]]

 ...

 [[184 184 182]
  [185 185 183]
  [185 185 183]
  ...
  [178 178 178]
  [166 166 166]
  [156 156 156]]

 [[186 186 184]
  [187 187 185]
  [187 187 185]
  ...
  [179 179 179]
  [171 171 171]
  [164 164 164]]

 [[188 188 186]
  [188 188 186]
  [189 189 187]
  ...
  [179 179 179]
  [176 176 176]
  [173 173 173]]]"
7001-56.jpg,Cracked,"[[[181 181 179]
  [181 181 179]
  [181 181 179]
  ...
  [165 167 166]
  [163 165 164]
  [162 164 163]]

 [[181 181 179]
  [181 181 179]
  [181 181 179]
  ...
  [167 169 168]
  [165 167 166]
  [164 166 165]]

 [[180 180 178]
  [180 180 178]
  [180 180 178]
  ...
  [170 172 171]
  [169 171 170]
  [168 170 169]]

 ...

 [[174 173 171]
  [178 177 175]
  [183 182 180]
  ...
  [168 170 169]
  [170 172 171]
  [171 173 172]]

 [[173 172 170]
  [179 178 176]
  [185 184 182]
  ...
  [166 168 167]
  [169 171 170]
  [171 173 172]]

 [[173 172 170]
  [179 178 176]
  [185 184 182]
  ...
  [166 168 167]
  [169 171 170]
  [172 174 173]]]"
7001-57.jpg,Cracked,"[[[176 178 177]
  [176 178 177]
  [177 179 178]
  ...
  [172 172 172]
  [174 174 174]
  [175 175 175]]

 [[173 175 174]
  [174 176 175]
  [175 177 176]
  ...
  [174 174 174]
  [175 175 175]
  [175 175 175]]

 [[171 173 172]
  [172 174 173]
  [173 175 174]
  ...
  [176 176 176]
  [176 176 176]
  [176 176 176]]

 ...

 [[173 174 176]
  [174 175 177]
  [175 176 178]
  ...
  [179 179 179]
  [177 177 177]
  [174 174 174]]

 [[171 172 174]
  [172 173 175]
  [174 175 177]
  ...
  [175 175 175]
  [175 175 175]
  [175 175 175]]

 [[171 172 174]
  [171 172 174]
  [173 174 176]
  ...
  [175 175 175]
  [176 176 176]
  [177 177 177]]]"
7001-60.jpg,Cracked,"[[[190 191 193]
  [188 189 191]
  [186 187 189]
  ...
  [174 174 172]
  [178 178 176]
  [181 181 179]]

 [[186 187 189]
  [185 186 188]
  [184 185 187]
  ...
  [173 173 171]
  [179 179 177]
  [183 183 181]]

 [[182 183 185]
  [181 182 184]
  [181 182 184]
  ...
  [173 173 171]
  [180 180 178]
  [185 185 183]]

 ...

 [[180 180 180]
  [179 179 179]
  [179 179 179]
  ...
  [178 178 176]
  [178 178 176]
  [176 176 174]]

 [[180 180 180]
  [179 179 179]
  [179 179 179]
  ...
  [179 179 177]
  [180 180 178]
  [179 179 177]]

 [[180 180 180]
  [179 179 179]
  [179 179 179]
  ...
  [180 180 178]
  [182 182 180]
  [183 183 181]]]"
7001-68.jpg,Cracked,"[[[182 182 182]
  [180 180 180]
  [177 177 177]
  ...
  [175 175 175]
  [175 175 175]
  [178 178 178]]

 [[176 176 176]
  [175 175 175]
  [175 175 175]
  ...
  [176 176 176]
  [177 177 177]
  [178 178 178]]

 [[172 172 172]
  [173 173 173]
  [176 176 176]
  ...
  [179 179 179]
  [179 179 179]
  [178 178 178]]

 ...

 [[163 165 164]
  [164 166 165]
  [167 169 168]
  ...
  [174 174 174]
  [169 169 169]
  [166 166 166]]

 [[162 164 163]
  [164 166 165]
  [168 170 169]
  ...
  [175 175 175]
  [172 172 172]
  [170 170 170]]

 [[165 167 166]
  [168 170 169]
  [172 174 173]
  ...
  [176 176 176]
  [176 176 176]
  [176 176 176]]]"
7001-78.jpg,Cracked,"[[[179 180 182]
  [178 179 181]
  [178 179 181]
  ...
  [184 186 185]
  [181 183 182]
  [179 181 180]]

 [[172 173 175]
  [172 173 175]
  [173 174 176]
  ...
  [182 184 183]
  [180 182 181]
  [179 181 180]]

 [[173 174 176]
  [173 174 176]
  [175 176 178]
  ...
  [180 182 181]
  [179 181 180]
  [179 181 180]]

 ...

 [[176 176 176]
  [177 177 177]
  [178 178 178]
  ...
  [182 182 180]
  [182 182 180]
  [180 180 178]]

 [[180 180 180]
  [180 180 180]
  [177 177 177]
  ...
  [185 185 183]
  [184 184 182]
  [182 182 180]]

 [[183 183 183]
  [183 183 183]
  [177 177 177]
  ...
  [185 185 183]
  [183 183 181]
  [181 181 179]]]"
7001-79.jpg,Cracked,"[[[181 181 181]
  [181 181 181]
  [180 180 180]
  ...
  [172 172 170]
  [172 172 170]
  [175 175 173]]

 [[181 181 181]
  [181 181 181]
  [182 182 182]
  ...
  [174 174 172]
  [172 172 170]
  [174 174 172]]

 [[181 181 181]
  [182 182 182]
  [183 183 183]
  ...
  [177 177 175]
  [173 173 171]
  [173 173 171]]

 ...

 [[189 189 187]
  [190 190 188]
  [191 191 189]
  ...
  [179 181 180]
  [179 181 180]
  [178 180 179]]

 [[180 180 178]
  [183 183 181]
  [186 186 184]
  ...
  [178 180 179]
  [178 180 179]
  [180 182 181]]

 [[171 171 169]
  [175 175 173]
  [181 181 179]
  ...
  [177 179 178]
  [178 180 179]
  [181 183 182]]]"
7001-86.jpg,Cracked,"[[[174 176 175]
  [176 178 177]
  [178 180 179]
  ...
  [176 176 176]
  [175 175 175]
  [175 175 175]]

 [[179 181 180]
  [180 182 181]
  [181 183 182]
  ...
  [177 177 177]
  [175 175 175]
  [173 173 173]]

 [[182 184 183]
  [180 182 181]
  [180 182 181]
  ...
  [177 177 177]
  [174 174 174]
  [172 172 172]]

 ...

 [[174 174 174]
  [178 178 178]
  [183 183 183]
  ...
  [181 181 181]
  [180 180 180]
  [180 180 180]]

 [[174 174 174]
  [178 178 178]
  [183 183 183]
  ...
  [181 181 181]
  [180 180 180]
  [179 179 179]]

 [[174 174 174]
  [178 178 178]
  [183 183 183]
  ...
  [182 182 182]
  [180 180 180]
  [179 179 179]]]"
7001-97.jpg,Cracked,"[[[163 163 161]
  [166 166 164]
  [173 173 171]
  ...
  [179 179 179]
  [178 178 178]
  [179 179 179]]

 [[162 162 160]
  [166 166 164]
  [175 175 173]
  ...
  [180 180 180]
  [179 179 179]
  [178 178 178]]

 [[172 172 170]
  [174 174 172]
  [179 179 177]
  ...
  [182 182 182]
  [179 179 179]
  [177 177 177]]

 ...

 [[195 195 195]
  [200 200 200]
  [209 209 209]
  ...
  [174 174 172]
  [172 172 170]
  [172 172 170]]

 [[187 187 187]
  [189 189 189]
  [198 198 198]
  ...
  [175 175 173]
  [169 169 167]
  [163 163 161]]

 [[174 174 174]
  [175 175 175]
  [184 184 184]
  ...
  [177 177 175]
  [168 168 166]
  [159 159 157]]]"
7001-98.jpg,Cracked,"[[[186 186 184]
  [175 175 173]
  [164 164 162]
  ...
  [184 183 181]
  [181 180 178]
  [183 182 180]]

 [[185 185 183]
  [176 176 174]
  [167 167 165]
  ...
  [175 174 172]
  [172 171 169]
  [173 172 170]]

 [[183 183 181]
  [179 179 177]
  [173 173 171]
  ...
  [171 170 168]
  [169 168 166]
  [170 169 167]]

 ...

 [[175 177 176]
  [176 178 177]
  [178 180 179]
  ...
  [166 167 169]
  [171 172 176]
  [173 174 178]]

 [[170 172 171]
  [175 177 176]
  [179 181 180]
  ...
  [167 168 170]
  [168 169 173]
  [166 167 171]]

 [[171 173 172]
  [177 179 178]
  [181 183 182]
  ...
  [165 166 168]
  [164 165 169]
  [159 160 164]]]"
7002-106.jpg,Cracked,"[[[181 181 181]
  [182 182 182]
  [173 173 173]
  ...
  [170 170 170]
  [171 171 171]
  [175 175 175]]

 [[176 176 176]
  [181 181 181]
  [177 177 177]
  ...
  [173 173 173]
  [174 174 174]
  [176 176 176]]

 [[171 171 171]
  [178 178 178]
  [181 181 181]
  ...
  [175 175 175]
  [174 174 174]
  [176 176 176]]

 ...

 [[182 182 180]
  [184 184 182]
  [186 186 184]
  ...
  [174 174 174]
  [177 177 177]
  [180 180 180]]

 [[183 183 181]
  [185 185 183]
  [187 187 185]
  ...
  [172 172 172]
  [173 173 173]
  [175 175 175]]

 [[183 183 181]
  [186 186 184]
  [188 188 186]
  ...
  [171 171 171]
  [171 171 171]
  [172 172 172]]]"
7002-112.jpg,Cracked,"[[[190 190 190]
  [188 188 188]
  [187 187 187]
  ...
  [183 183 183]
  [183 183 183]
  [184 184 184]]

 [[190 190 190]
  [192 192 192]
  [194 194 194]
  ...
  [187 187 187]
  [187 187 187]
  [187 187 187]]

 [[182 182 182]
  [188 188 188]
  [194 194 194]
  ...
  [187 187 187]
  [186 186 186]
  [187 187 187]]

 ...

 [[184 184 184]
  [184 184 184]
  [184 184 184]
  ...
  [181 181 181]
  [177 177 177]
  [174 174 174]]

 [[183 183 183]
  [183 183 183]
  [184 184 184]
  ...
  [179 179 179]
  [175 175 175]
  [172 172 172]]

 [[182 182 182]
  [183 183 183]
  [184 184 184]
  ...
  [175 175 175]
  [169 169 169]
  [165 165 165]]]"
7002-117.jpg,Cracked,"[[[173 173 171]
  [181 181 179]
  [186 186 184]
  ...
  [181 181 179]
  [179 179 177]
  [175 175 173]]

 [[175 175 173]
  [182 182 180]
  [187 187 185]
  ...
  [182 182 180]
  [179 179 177]
  [175 175 173]]

 [[176 176 174]
  [182 182 180]
  [187 187 185]
  ...
  [182 182 180]
  [178 178 176]
  [174 174 172]]

 ...

 [[186 188 187]
  [183 185 184]
  [182 184 183]
  ...
  [178 180 179]
  [181 183 182]
  [183 185 184]]

 [[188 190 189]
  [185 187 186]
  [184 186 185]
  ...
  [190 192 191]
  [183 185 184]
  [187 189 188]]

 [[189 191 190]
  [187 189 188]
  [187 189 188]
  ...
  [204 206 205]
  [188 190 189]
  [184 186 185]]]"
7002-119.jpg,Cracked,"[[[187 187 185]
  [187 187 185]
  [187 187 185]
  ...
  [167 167 165]
  [164 164 162]
  [161 161 159]]

 [[187 187 185]
  [187 187 185]
  [187 187 185]
  ...
  [174 174 172]
  [173 173 171]
  [171 171 169]]

 [[184 184 182]
  [184 184 182]
  [184 184 182]
  ...
  [181 181 179]
  [182 182 180]
  [182 182 180]]

 ...

 [[181 181 179]
  [190 190 188]
  [198 198 196]
  ...
  [179 179 179]
  [181 181 181]
  [184 184 184]]

 [[181 181 179]
  [189 189 187]
  [199 199 197]
  ...
  [182 182 182]
  [183 183 183]
  [184 184 184]]

 [[180 180 178]
  [188 188 186]
  [196 196 194]
  ...
  [184 184 184]
  [182 182 182]
  [181 181 181]]]"
7002-122.jpg,Cracked,"[[[184 184 182]
  [185 185 183]
  [186 186 184]
  ...
  [179 179 179]
  [178 178 178]
  [178 178 178]]

 [[182 182 180]
  [183 183 181]
  [184 184 182]
  ...
  [179 179 179]
  [178 178 178]
  [178 178 178]]

 [[180 180 178]
  [182 182 180]
  [183 183 181]
  ...
  [179 179 179]
  [178 178 178]
  [178 178 178]]

 ...

 [[177 176 174]
  [177 176 174]
  [176 175 173]
  ...
  [184 186 185]
  [183 185 184]
  [182 184 183]]

 [[179 178 176]
  [177 176 174]
  [177 176 174]
  ...
  [186 188 187]
  [185 187 186]
  [184 186 185]]

 [[182 181 179]
  [181 180 178]
  [180 179 177]
  ...
  [185 187 186]
  [184 186 185]
  [185 187 186]]]"
7002-124.jpg,Cracked,"[[[185 187 186]
  [184 186 185]
  [181 183 182]
  ...
  [176 176 176]
  [176 176 176]
  [175 175 175]]

 [[181 183 182]
  [180 182 181]
  [179 181 180]
  ...
  [172 172 172]
  [173 173 173]
  [173 173 173]]

 [[179 181 180]
  [179 181 180]
  [178 180 179]
  ...
  [172 172 172]
  [172 172 172]
  [172 172 172]]

 ...

 [[167 167 167]
  [169 169 169]
  [171 171 171]
  ...
  [183 183 183]
  [185 185 185]
  [183 183 183]]

 [[170 170 170]
  [172 172 172]
  [174 174 174]
  ...
  [184 184 184]
  [185 185 185]
  [182 182 182]]

 [[174 174 174]
  [175 175 175]
  [177 177 177]
  ...
  [180 180 180]
  [178 178 178]
  [174 174 174]]]"
